date,FIN,EN,IT,HC,IND,CD,CS,MAT,UTIL,RE,TEL,SPX
2005-08-01,0.0000000000,0.0105040596,0.0004750646,0.0050423682,-0.0006557992,0.0002887121,-0.0051106330,-0.0048888944,-0.0130148273,-0.0019168199,0.0042545833,0.0009479345
2005-08-02,0.0073504904,0.0166319970,0.0099718552,0.0037630806,-0.0013126458,0.0049061889,0.0034246377,0.0150883902,0.0232338619,0.0103443413,0.0007066973,0.0070992186
2005-08-03,0.0013271848,-0.0049075276,0.0065824613,0.0024990881,-0.0019708085,-0.0043081522,0.0021336224,0.0041479527,0.0027610765,-0.0032180205,-0.0001769757,0.0007395138
2005-08-04,-0.0069562700,0.0020543740,-0.0093421058,-0.0099720278,-0.0065838023,-0.0086527993,-0.0085147707,-0.0106713757,-0.0064255933,-0.0139395574,-0.0052924155,-0.0073733000
2005-08-05,-0.0113414095,-0.0075879674,-0.0023569341,-0.0069248827,-0.0053012696,-0.0075646193,-0.0064402467,-0.0052194554,-0.0172465759,-0.0386904654,-0.0101101944,-0.0076383583
2005-08-08,-0.0040481392,0.0144660526,-0.0080343453,-0.0038032021,-0.0023319033,-0.0023455848,-0.0017289552,0.0000000000,-0.0203703854,-0.0332818149,-0.0055545737,-0.0026826364
2005-08-09,0.0064361597,-0.0022408200,0.0076226402,0.0114535988,0.0073455075,0.0111667761,0.0017319496,0.0062958713,0.0105570354,0.0152117294,0.0032433109,0.0067449903
2005-08-10,-0.0010091398,0.0163332465,-0.0113478750,-0.0015724611,-0.0006626896,-0.0005817158,-0.0017289552,0.0031285555,-0.0003166359,-0.0022078100,-0.0039511834,-0.0018272182
2005-08-11,0.0037060201,0.0096425254,0.0076524027,0.0059859318,0.0082918040,0.0043618779,0.0025977455,0.0083160279,0.0060164342,0.0140689505,0.0084748919,0.0070619492
2005-08-12,-0.0026859069,-0.0017911662,-0.0132891764,-0.0056372516,-0.0042760627,-0.0026056460,-0.0034543532,-0.0072169008,-0.0009440935,-0.0017147295,-0.0114430978,-0.0059944932
2005-08-15,0.0047129207,-0.0097670559,0.0052908819,0.0006299314,0.0019818764,0.0072570379,0.0047666833,-0.0006919520,0.0037805610,0.0103059223,-0.0005428415,0.0028283556
2005-08-16,-0.0067009399,-0.0219400812,-0.0095690639,-0.0069248827,-0.0115397836,-0.0207494765,-0.0099191789,-0.0193975891,-0.0156935019,0.0024735274,-0.0056095310,-0.0117759807
2005-08-17,0.0023611689,-0.0230497986,0.0086958636,0.0019018604,0.0026685071,0.0058863988,-0.0004348537,-0.0010595124,-0.0009561860,-0.0094052870,0.0043676239,0.0007381243
2005-08-18,-0.0006730734,-0.0021066827,-0.0067055867,0.0003165764,-0.0043247123,-0.0040962213,0.0113290503,-0.0084866912,0.0038302842,-0.0070043680,-0.0041677205,-0.0009997793
2005-08-19,0.0016834266,0.0170994331,0.0009650515,-0.0069582491,0.0040098278,-0.0049941087,-0.0012930724,0.0021401829,0.0060407375,-0.0043883186,0.0030934005,0.0005659804
2005-08-22,0.0026893995,0.0024909393,0.0019268018,0.0000000000,0.0019962909,-0.0005906246,0.0030201484,0.0003560249,0.0066374196,0.0047224755,0.0027204415,0.0016561474
2005-08-23,-0.0063700497,-0.0018637790,-0.0004813132,-0.0063690970,-0.0046496773,-0.0032495132,-0.0025800609,-0.0163646581,0.0081631088,0.0012540407,0.0005427214,-0.0033886495
2005-08-24,-0.0114710914,0.0095417197,-0.0062531329,-0.0032052672,-0.0080079069,-0.0071128938,-0.0090566013,-0.0094033695,-0.0046713390,0.0026600746,-0.0061469967,-0.0065703564
2005-08-25,0.0051202627,-0.0026705613,0.0004843942,0.0012861945,0.0016817695,0.0026863881,0.0013062310,0.0007301770,0.0075092574,0.0056189088,-0.0010912343,0.0022983237
2005-08-26,-0.0105264363,-0.0113310485,-0.0033869475,-0.0035321849,-0.0053729520,-0.0041679496,-0.0026077609,-0.0051076201,-0.0015523951,-0.0102436056,-0.0061919927,-0.0059965353
2005-08-29,0.0078930299,0.0081261486,0.0067960691,0.0099905353,0.0060776441,0.0029892393,0.0069717067,0.0062339824,0.0040431622,-0.0062724389,0.0027486908,0.0059580565
2005-08-30,-0.0088533753,0.0186029448,0.0000000000,-0.0012764313,-0.0080538721,-0.0101338025,-0.0051928113,-0.0094747848,-0.0015490950,0.0056808469,0.0000000000,-0.0031923277
2005-08-31,0.0113369379,0.0275970305,0.0053036984,0.0102237172,0.0074422249,0.0087325000,0.0034796813,0.0095654151,0.0077576140,0.0182018914,-0.0003657009,0.0098641368
2005-09-01,0.0023777080,0.0260663915,-0.0023972711,0.0003157861,-0.0040295467,-0.0098509771,-0.0013000601,0.0029156062,0.0157013959,0.0078594764,0.0087755050,0.0010325156
2005-09-02,-0.0006776819,-0.0194375983,-0.0028853634,-0.0006320627,0.0033713814,-0.0036180841,0.0017358852,-0.0007265082,0.0003027228,-0.0030587064,0.0036244425,-0.0029223769
2005-09-06,0.0122079975,0.0070659264,0.0115722681,0.0158182049,0.0117609042,0.0172468059,0.0108324335,0.0069089873,0.0093939371,0.0223931258,-0.0001803986,0.0126188362
2005-09-07,-0.0023458248,0.0015589849,0.0000000000,0.0065393137,0.0039857618,0.0071385770,0.0008563387,0.0061392057,0.0006006901,-0.0060005014,0.0046951373,0.0024079737
2005-09-08,-0.0057081916,0.0013618103,0.0023830095,-0.0006183156,-0.0056239855,-0.0094503703,-0.0038539789,-0.0053836702,-0.0087008315,-0.0054333162,0.0000000000,-0.0037933462
2005-09-09,0.0087804721,0.0260398575,0.0009507955,0.0034054154,0.0056557936,0.0083480300,0.0042990583,0.0104649133,0.0118042432,0.0030348825,0.0046737389,0.0079647439
2005-09-12,0.0030132928,-0.0204542636,0.0023750860,-0.0033938579,0.0062847944,0.0026616300,0.0021405047,0.0024998900,-0.0008976240,-0.0009080115,-0.0021467595,-0.0007409881
2005-09-13,-0.0083446221,-0.0085074898,0.0009488226,-0.0105261442,-0.0042730639,-0.0144505590,-0.0093970024,-0.0106871131,-0.0086829473,-0.0065108559,-0.0007171982,-0.0075450659
2005-09-14,-0.0010091398,0.0124804690,-0.0104173033,-0.0028166187,-0.0075937879,-0.0092759846,-0.0064687260,0.0036011437,0.0036242508,-0.0006097586,-0.0125605184,-0.0032812842
2005-09-15,0.0006733193,0.0000000000,-0.0023924895,-0.0006271317,-0.0013306078,0.0018123955,0.0039060465,-0.0028705126,0.0093290346,0.0042706039,0.0014532459,0.0004644433
2005-09-16,0.0142915327,0.0098117481,0.0062354985,0.0077473848,0.0069559757,0.0008758416,0.0028244261,0.0069470727,0.0090421956,-0.0060744956,0.0041739918,0.0082917693
2005-09-19,-0.0090143108,0.0263967423,-0.0081033368,-0.0071878280,-0.0132846944,-0.0120700979,-0.0060657359,-0.0071865138,-0.0029771188,-0.0073337458,-0.0043369527,-0.0055658444
2005-09-20,-0.0053915595,-0.0095041120,-0.0038442275,-0.0075546698,-0.0067317768,-0.0174098019,-0.0061030403,-0.0152008553,-0.0038818343,-0.0069265572,-0.0076224799,-0.0078634413
2005-09-21,-0.0165988223,0.0141113496,-0.0120594055,-0.0047571257,-0.0033883641,-0.0158534712,-0.0122808881,-0.0113930414,-0.0173861298,-0.0232484918,-0.0060355514,-0.0091211415
2005-09-22,0.0075785805,-0.0074213368,0.0039050736,0.0022307477,0.0040800152,0.0161088525,0.0075491388,0.0059476640,-0.0054906020,0.0071405611,0.0027603740,0.0036523253
2005-09-23,0.0034185517,-0.0175705188,0.0004874777,0.0006355797,0.0074498893,0.0037298351,0.0017630316,0.0007397005,0.0024535077,-0.0017195140,-0.0009173332,0.0005516490
2005-09-26,-0.0054511568,0.0182650988,-0.0014584498,-0.0015882423,-0.0013444309,-0.0012386839,-0.0035201471,-0.0011082315,0.0082619088,0.0063797089,0.0012854678,0.0002797405
2005-09-27,0.0034254569,0.0007472863,-0.0034084446,-0.0057293123,0.0053856314,-0.0003100934,0.0105962218,0.0000000000,0.0003034235,-0.0047543380,-0.0011005733,0.0000247027
2005-09-28,-0.0081940608,0.0082147248,0.0063508264,0.0006404616,0.0003349235,-0.0089946537,0.0013104513,0.0029574526,0.0103158714,-0.0054142418,0.0042232537,0.0010117800
2005-09-29,0.0185890017,0.0096302401,0.0077676792,0.0022390500,0.0046857452,0.0100152292,0.0087262718,0.0058975744,0.0099096044,0.0160099459,0.0025599853,0.0088668975
2005-09-30,-0.0023658557,-0.0155909563,0.0067430861,0.0006388821,0.0046631357,0.0068175200,0.0069203985,0.0076951765,-0.0008919808,0.0127642408,0.0056537419,0.0009204392
2005-10-03,-0.0023708656,-0.0026083221,-0.0014351241,0.0009566271,-0.0059683039,-0.0027696920,-0.0012887097,-0.0040003639,0.0113094764,0.0017113389,-0.0009066859,-0.0017171958
2005-10-04,-0.0125639511,-0.0360545356,-0.0091044906,0.0041432999,-0.0090061604,-0.0067903154,-0.0043009590,-0.0109526171,-0.0173632427,-0.0170861529,-0.0010890763,-0.0099698223
2005-10-05,-0.0041271956,-0.0383721203,-0.0140224015,-0.0165032619,-0.0124535628,-0.0167809261,-0.0069113590,-0.0228864700,-0.0290500171,-0.0186471192,-0.0101762335,-0.0148871166
2005-10-06,0.0027632952,-0.0237808425,-0.0112803988,-0.0067762877,0.0068164753,0.0009482936,-0.0056549220,-0.0052891155,-0.0132636846,-0.0072460893,-0.0176245585,-0.0040956748
2005-10-07,0.0034432726,0.0225019552,0.0024797523,-0.0009748728,0.0088017400,0.0009475514,-0.0008748527,0.0098747259,0.0087527608,-0.0038931628,-0.0005604476,0.0037012767
2005-10-10,-0.0106383872,-0.0151423589,-0.0069267232,-0.0013006271,-0.0077181001,-0.0075712850,-0.0035025469,-0.0052656980,-0.0176637486,-0.0100963284,-0.0033658135,-0.0071662080
2005-10-11,-0.0031216239,0.0239854188,-0.0074740437,-0.0084659716,-0.0054107455,-0.0038142482,0.0000000000,0.0011348560,0.0022083318,-0.0070733423,-0.0103190932,-0.0020718427
2005-10-12,-0.0045229742,-0.0192188613,-0.0065262364,0.0022983423,0.0000000000,-0.0111674599,-0.0035152192,-0.0079306770,-0.0188858253,-0.0192178881,-0.0106159655,-0.0060681268
2005-10-13,0.0048932932,-0.0271486311,0.0070744820,0.0049146422,-0.0013600693,0.0029038310,-0.0026453158,-0.0015224034,-0.0211741832,0.0050672751,-0.0013413644,-0.0007133414
2005-10-14,0.0111298369,0.0142672464,0.0040140291,0.0045651336,0.0088523942,0.0099741322,0.0057471315,0.0034301439,0.0114716844,0.0183194576,0.0030701601,0.0082678875
2005-10-17,0.0010323372,0.0124129782,-0.0009992618,-0.0003246117,0.0020252439,0.0019111406,0.0109896545,0.0075997305,0.0110172257,0.0084172910,-0.0034435317,0.0029749863
2005-10-18,-0.0079038639,-0.0463839440,-0.0020007719,-0.0012983389,-0.0070733583,-0.0104922059,-0.0073915151,-0.0105582872,-0.0166658841,-0.0137477420,-0.0038383626,-0.0100495431
2005-10-19,0.0200904526,0.0224984678,0.0125308306,0.0097527642,0.0132294314,0.0189584807,0.0105119507,0.0083839941,0.0026067341,0.0122800864,0.0038531524,0.0149557734
2005-10-20,-0.0088285825,-0.0454739479,-0.0074255746,-0.0206054788,-0.0127217752,-0.0122986527,-0.0078022167,-0.0068024748,-0.0263329528,-0.0147540377,-0.0034549669,-0.0150197036
2005-10-21,0.0058237931,0.0103184736,0.0059845406,-0.0062460697,-0.0067818029,-0.0012772831,-0.0008734186,0.0091325443,0.0133559173,0.0071545470,0.0175274950,0.0015197121
2005-10-24,0.0197546683,0.0356370865,0.0128912518,0.0082700078,0.0153633195,0.0172632797,0.0087446263,0.0230012709,0.0256997864,0.0156948782,0.0172252308,0.0167770493
2005-10-25,-0.0056779077,0.0207717853,-0.0068529200,-0.0062335073,-0.0013444059,-0.0072279840,-0.0034673429,-0.0007372383,0.0012852783,0.0008131165,0.0005573743,-0.0023678616
2005-10-26,0.0067180358,-0.0059608455,-0.0024638024,-0.0125458436,-0.0087546989,-0.0060147115,-0.0030452057,0.0081149398,-0.0121913460,-0.0092635273,-0.0039052881,-0.0043124626
2005-10-27,-0.0056725792,-0.0283289798,-0.0108709041,-0.0036772661,-0.0088315389,-0.0200636172,-0.0095984755,-0.0102449280,-0.0113669215,-0.0101708554,-0.0063476153,-0.0104752308
2005-10-28,0.0171145848,0.0272398214,0.0094908031,0.0151008830,0.0161070215,0.0175493317,0.0167403035,0.0158962798,0.0200392416,0.0283394568,0.0127770109,0.0165493336
2005-10-31,0.0036290910,0.0113944410,0.0103915028,0.0046278855,0.0026980250,0.0166083319,0.0038992744,0.0029109571,0.0128823794,0.0040289493,0.0133582352,0.0071761545
2005-11-01,-0.0036159683,0.0061446437,-0.0019589452,-0.0029611663,-0.0030274567,0.0006282147,-0.0056109924,0.0032660299,-0.0197138398,-0.0168539947,-0.0010988899,-0.0035210976
2005-11-02,0.0082475831,0.0195443196,0.0112855698,0.0000000000,0.0101215607,0.0175825408,0.0026044827,0.0119344667,0.0038923429,0.0094695828,0.0106306720,0.0099770527
2005-11-03,0.0006551334,0.0189693477,0.0092191640,0.0062705355,0.0043421212,0.0003081047,0.0038959703,-0.0032160384,-0.0006463135,-0.0071162747,-0.0056219568,0.0042641605
2005-11-04,0.0016345580,-0.0299820852,0.0043264877,0.0052474944,0.0006652974,0.0037016095,-0.0004309534,-0.0014339740,-0.0012932739,-0.0009771834,0.0010942406,0.0001640025
2005-11-07,0.0084884706,-0.0173745496,0.0019152295,0.0019574828,0.0036557134,0.0079902718,0.0021567606,0.0053853674,-0.0025900865,0.0057061948,-0.0027328866,0.0021883095
2005-11-08,-0.0029130462,0.0084298578,0.0004773117,-0.0022793273,-0.0062916621,-0.0112800098,-0.0030135330,-0.0049999984,-0.0003244988,-0.0058361890,0.0031058327,-0.0034511433
2005-11-09,0.0025970034,-0.0091744934,-0.0009554770,0.0009787059,0.0023322990,-0.0003091346,0.0017274674,-0.0010762348,0.0087663992,0.0086430082,0.0052810691,0.0016905265
2005-11-10,0.0200776566,-0.0310697968,0.0086040626,0.0130419722,0.0129659271,0.0151144476,0.0116376025,0.0140133565,-0.0048277522,0.0257074910,0.0077897689,0.0084462674
2005-11-11,0.0034915424,0.0080695576,0.0023700489,0.0003221580,0.0019690391,0.0030388959,0.0012784878,0.0138198026,-0.0090554673,0.0091424940,0.0001800223,0.0030545346
2005-11-14,0.0006331474,0.0052665644,0.0009461079,-0.0067564907,0.0019651696,0.0006059078,-0.0038294461,0.0097868886,-0.0065272533,-0.0073413299,0.0007188739,-0.0007774726
2005-11-15,-0.0091686622,0.0016762994,-0.0033074237,0.0051828118,-0.0003265769,-0.0148354532,-0.0051261416,-0.0027689892,0.0019707855,-0.0001575289,-0.0100573308,-0.0038500194
2005-11-16,-0.0054240429,0.0259418142,0.0037922199,-0.0019337743,0.0035971356,-0.0006143557,0.0025759594,0.0017354106,0.0091804848,-0.0037771079,-0.0032657793,0.0017900189
2005-11-17,0.0118703740,-0.0004077769,0.0118038282,0.0051666056,0.0094490142,0.0132223944,-0.0004283526,0.0124739757,0.0146192671,0.0154820164,0.0187477915,0.0094135755
2005-11-18,0.0050727076,0.0004079432,0.0055994508,0.0041759622,0.0103291530,0.0066770502,0.0025712171,0.0027379228,-0.0019207464,0.0079339052,0.0080401344,0.0044013280
2005-11-21,0.0047317659,0.0248772965,-0.0004641575,0.0019193721,0.0057507482,0.0036179113,0.0012817491,0.0064849526,0.0022460687,0.0037041734,0.0060259518,0.0052712602
2005-11-22,0.0087919233,0.0159173630,0.0064997191,-0.0057470855,0.0025412739,0.0045056409,0.0068286251,0.0030516683,0.0000000000,0.0130711688,0.0081044566,0.0050842770
2005-11-23,0.0077801769,-0.0037210680,0.0055349970,0.0025692866,0.0012672364,0.0071771779,0.0038158127,-0.0016902359,0.0124831838,0.0050089763,0.0006989183,0.0034728043
2005-11-25,0.0021621135,0.0025550966,0.0027520933,0.0012809592,0.0003167671,0.0000000000,0.0008444186,0.0057568166,0.0037942675,0.0034739555,0.0047153794,0.0020859622
2005-11-28,-0.0046225115,-0.0337251799,-0.0036593487,-0.0105568510,-0.0053775937,-0.0092047439,-0.0046418066,-0.0026937740,-0.0037799254,-0.0108367264,0.0001739718,-0.0085078171
2005-11-29,-0.0006190727,0.0016231643,0.0000000000,0.0009700573,0.0022264875,-0.0014979841,-0.0008475013,0.0091154355,0.0025297375,0.0018254792,0.0015637943,0.0000159206
2005-11-30,-0.0127018725,0.0038493667,-0.0032143337,-0.0064594638,-0.0015871880,-0.0066028293,-0.0080611969,-0.0073605898,-0.0097759773,-0.0089607321,-0.0026024291,-0.0063619303
2005-12-01,0.0053342864,0.0316855515,0.0152000699,0.0100771963,0.0111249138,0.0114801282,0.0068435805,0.0195485044,0.0038214371,0.0137932290,0.0114822468,0.0121571083
2005-12-02,0.0021847253,0.0009775204,-0.0009069986,0.0035408503,-0.0037720987,0.0032859341,-0.0004248253,-0.0042975969,0.0015860082,-0.0007561385,-0.0013758212,0.0003241257
2005-12-05,-0.0018682081,0.0070359491,-0.0049959633,0.0019240351,-0.0053645547,-0.0059546040,-0.0038246328,0.0026564119,-0.0006334357,-0.0090768136,-0.0048228927,-0.0023634793
2005-12-06,-0.0031199506,0.0042691354,0.0013697077,-0.0019203403,0.0041246440,0.0029953591,-0.0008538364,0.0072845357,-0.0028521131,-0.0007637036,-0.0012112790,0.0012756502
2005-12-07,-0.0081382140,-0.0036711179,-0.0018227188,-0.0041695275,-0.0072673197,-0.0008958355,-0.0025617318,-0.0026296219,-0.0047679025,-0.0077926920,-0.0060647863,-0.0050090657
2005-12-08,-0.0006306537,0.0176493510,-0.0073061230,0.0035426047,-0.0044557217,-0.0041840185,-0.0017121840,-0.0016480943,0.0105393762,0.0086241849,-0.0045334069,-0.0012168489
2005-12-09,0.0072621327,-0.0123886917,0.0036794318,0.0012835137,0.0054351428,0.0015002314,0.0017151206,-0.0026409075,0.0113778461,0.0022888369,0.0063050738,0.0028108910
2005-12-12,-0.0043884036,0.0129293266,0.0027495716,0.0003206414,0.0003177367,0.0011985207,0.0021407052,0.0000000000,-0.0093747711,-0.0007610399,-0.0020879974,0.0008417372
2005-12-13,0.0129088314,-0.0041911911,-0.0031990756,0.0108942182,0.0009538988,0.0044902751,0.0123878536,0.0089372104,0.0148263174,0.0068597297,0.0019179234,0.0055536600
2005-12-14,0.0037301086,0.0120527252,0.0013757589,0.0028523791,0.0085740264,0.0050653700,0.0084385884,-0.0055771922,0.0111903370,0.0045421182,-0.0024368942,0.0041895302
2005-12-15,-0.0055744797,-0.0079389322,-0.0041206937,0.0028446959,0.0015738019,-0.0020753366,0.0016732921,-0.0052786257,0.0021527658,-0.0090431612,-0.0015702813,-0.0014143099
2005-12-16,0.0024453350,-0.0243207219,-0.0014822095,0.0023401741,0.0015814021,-0.0023591975,-0.0008392333,-0.0038110174,-0.0000625672,0.0044105239,0.0017476653,-0.0028482818
2005-12-19,-0.0087557550,-0.0082237392,-0.0120530119,0.0088324336,-0.0097883226,-0.0107746381,-0.0016804266,-0.0046983048,-0.0133083495,-0.0122647865,-0.0068036451,-0.0058390167
2005-12-20,0.0044161587,0.0136228425,-0.0037541503,-0.0012504871,0.0006380748,-0.0021185911,-0.0058926329,-0.0037087357,0.0015682970,-0.0027594058,-0.0047427105,-0.0002381491
2005-12-21,0.0028268564,0.0021424140,0.0009418411,0.0031307684,0.0050984689,0.0009099912,0.0029638156,0.0192893139,-0.0090823389,0.0066103052,-0.0014119716,0.0025166669
2005-12-22,0.0068902100,-0.0011660176,0.0047060555,0.0065543057,0.0076097139,0.0003027565,0.0008442527,0.0102922863,0.0044246994,0.0078764762,0.0037616143,0.0042207777
2005-12-23,0.0012438640,-0.0027242888,0.0018733267,0.0012402698,0.0018875952,0.0018171813,-0.0016874263,0.0029577528,0.0018878420,0.0026107074,0.0007244889,0.0004258580
2005-12-27,-0.0077659419,-0.0294632820,-0.0084150176,-0.0080521870,-0.0087940407,-0.0084641529,-0.0067594546,-0.0062258065,-0.0018842847,-0.0024509100,-0.0043419794,-0.0095533829
2005-12-28,-0.0021918180,0.0150785257,-0.0023575818,0.0000000000,0.0015843191,0.0018293692,0.0012763884,0.0085724222,-0.0050343668,-0.0021487176,-0.0050881427,0.0012972168
2005-12-29,-0.0009416193,-0.0077247983,-0.0056709126,-0.0034344657,-0.0003164696,-0.0003042882,-0.0025488970,-0.0016342986,-0.0018976384,-0.0055389613,0.0001822809,-0.0029805192
2005-12-30,-0.0053388062,0.0041919308,-0.0066538370,-0.0062652932,-0.0056959371,-0.0060883656,-0.0080925164,-0.0085137667,-0.0053863241,-0.0075798514,-0.0054783711,-0.0048867243
2006-01-03,0.0167353572,0.0475050848,0.0196172796,0.0122952381,0.0066839856,0.0107192659,0.0064411039,0.0211364950,0.0194322826,0.0272791534,0.0071611569,0.0164304842
2006-01-04,-0.0009321876,0.0028466260,0.0117308487,0.0099654176,0.0025287289,0.0009095143,0.0034128885,0.0061447840,0.0015627785,0.0045527151,0.0098447161,0.0036726923
2006-01-05,0.0034198963,-0.0126772541,0.0046390805,-0.0024670227,-0.0015764691,0.0009080919,-0.0051021292,-0.0016073643,-0.0065524160,0.0070995714,0.0014445802,0.0000157206
2006-01-06,0.0058857305,0.0245300238,0.0156964064,0.0064916677,0.0037903902,0.0081671237,0.0042734388,0.0106242253,0.0106786445,0.0086996013,0.0075718884,0.0093994180
2006-01-09,0.0027716815,-0.0011220479,0.0031823638,0.0046071886,0.0081809984,0.0102008698,0.0046808981,-0.0003183777,-0.0062149458,0.0096655164,0.0008944960,0.0036563642
2006-01-10,0.0009216648,0.0108612013,-0.0009064425,-0.0036690633,-0.0028092089,0.0002972603,-0.0025409938,-0.0063732842,0.0015635136,0.0066271296,0.0021454599,-0.0003566120
2006-01-11,0.0055227345,0.0042612696,0.0095243173,-0.0024545787,0.0006261155,0.0050475406,0.0008491325,-0.0076972065,-0.0015610729,0.0011706557,0.0085618954,0.0034815440
2006-01-12,-0.0070185940,-0.0071945792,-0.0053912315,-0.0009228049,-0.0075070097,-0.0088630446,-0.0025459305,-0.0138980152,0.0000000000,-0.0026304601,-0.0028299796,-0.0062742391
2006-01-13,-0.0006147487,0.0118915664,-0.0004518443,-0.0006158271,-0.0034667561,0.0002984702,-0.0012757619,0.0022946816,0.0068792788,-0.0161172748,0.0047888833,0.0012051745
2006-01-17,-0.0104548819,0.0220344296,-0.0099413768,-0.0027724286,-0.0050603072,-0.0053636035,-0.0038336384,0.0009806267,0.0105590726,-0.0002978052,-0.0104143034,-0.0036345879
